bewal	-16.97678994124358	VB:bewal,VBD:bewal,VBG:bewal,VBN:bewal,VBZ:bewaled,JJ:bewal,NN:bewal,NNS:bewal
esish	-17.00400430810869	VB:esish,VBD:esished,VBG:esishing,VBN:esished,VBZ:esishes,JJ:esish,NN:esish,NNS:esishes
ettic	-17.010552457838394	VB:ettic,VBD:etticked,VBG:etticking,VBN:etticked,VBZ:etticks,JJ:etticed,NN:etticed,NNS:etticed
ionia	-17.019061287043424	VB:ionia,VBD:ioniaed,VBG:ioniaing,VBN:ioniaed,VBZ:ioniaes,JJ:ionian,NN:ionia,NNS:ionias
vanke	-17.026088218781346	VB:vanke,VBD:vanke,VBG:vanke,VBN:vanke,VBZ:vanke,JJ:vanke,NN:vanke,NNS:vanke
runal	-17.03126391960903	VB:runal,VBD:runal,VBG:runal,VBN:runal,VBZ:runaled,JJ:runal,NN:runal,NNS:runal
throck	-17.034768037730302	VB:throck,VBD:throcked,VBG:throcking,VBN:throcked,VBZ:throcks,JJ:throcky,NN:throck,NNS:throcks
axise	-17.044762608251737	VB:axise,VBD:axised,VBG:axising,VBN:axised,VBZ:axises,JJ:axised,NN:axiser,NNS:axises
erism	-17.075830527438644	VB:erism,VBD:erismd,VBG:erisming,VBN:erismd,VBZ:erisms,JJ:erism,NN:erism,NNS:erisms
tever	-17.082872699204085	VB:tever,VBD:teved,VBG:teveing,VBN:teved,VBZ:teves,JJ:tever,NN:teve,NNS:teves
materon	-17.09672414837407	VB:materon,VBD:materoned,VBG:materoning,VBN:materoned,VBZ:materoned,JJ:materoned,NN:materon,NNS:materoned
gratord	-17.115115511159463	VB:gratord,VBD:gratord,VBG:gratord,VBN:gratord,VBZ:gratord,JJ:gratord,NN:gratord,NNS:gratords
dillan	-17.121624519877695	VB:dillan,VBD:dillan,VBG:dillaning,VBN:dillaned,VBZ:dillans,JJ:dillan,NN:dillan,NNS:dillans
rativa	-17.14550850387399	VB:rativa,VBD:rativad,VBG:rativating,VBN:rativad,VBZ:rativas,JJ:rativa,NN:rativa,NNS:rativas
stiock	-17.14998990759455	VB:stiock,VBD:stiocked,VBG:stiocking,VBN:stiocked,VBZ:stiocks,JJ:stiocky,NN:stiock,NNS:stiocks
maccus	-17.158266174630622	VB:maccus,VBD:maccus,VBG:maccus,VBN:maccus,VBZ:maccus,JJ:maccust,NN:maccust,NNS:maccuses
deraten	-17.16227988632629	VB:deraten,VBD:derated,VBG:deratening,VBN:derated,VBZ:deratens,JJ:derateny,NN:deraten,NNS:deratens
kange	-17.16304516361173	VB:kange,VBD:kangeed,VBG:kanging,VBN:kangeed,VBZ:kangees,JJ:kange,NN:kange,NNS:kanges
olond	-17.16448292756476	VB:olond,VBD:olond,VBG:olond,VBN:olond,VBZ:olond,JJ:olond,NN:olond,NNS:olond
tanday	-17.17951219538949	VB:tanday,VBD:tandayed,VBG:tandaying,VBN:tandayed,VBZ:tandays,JJ:tanday,NN:tanday,NNS:tandays
rupery	-17.203837707640343	VB:rupery,VBD:rupered,VBG:rupering,VBN:rupered,VBZ:rupers,JJ:rupery,NN:ruper,NNS:rupers
ratele	-17.214771048713025	VB:ratele,VBD:rateles,VBG:rateling,VBN:ratele,VBZ:ratele,JJ:rately,NN:ratele,NNS:ratele
druel	-17.224009206321057	VB:druel,VBD:druel,VBG:drueling,VBN:drueled,VBZ:drueles,JJ:druely,NN:drueler,NNS:druelers
dutol	-17.239271338236005	VB:dutol,VBD:dutoled,VBG:dutoling,VBN:dutoled,VBZ:dutols,JJ:dutol,NN:dutol,NNS:dutols
hibul	-17.25312042528638	VB:hibul,VBD:hibuled,VBG:hibuling,VBN:hibuled,VBZ:hibuls,JJ:hibul,NN:hibul,NNS:hibuls
dickle	-17.259011101337745	VB:dickle,VBD:dickles,VBG:dickling,VBN:dickle,VBZ:dickle,JJ:dickly,NN:dickle,NNS:dickle
duply	-17.275459645851303	VB:duply,VBD:duplyed,VBG:duplying,VBN:duplyed,VBZ:duplys,JJ:duply,NN:duply,NNS:duplys
aillat	-17.285732369771857	VB:aillat,VBD:aillat,VBG:aillating,VBN:aillated,VBZ:aillats,JJ:aillaty,NN:aillat,NNS:aillats
sonson	-17.288946510049918	VB:sonson,VBD:sonsoned,VBG:sonsoning,VBN:sonsoned,VBZ:sonsoned,JJ:sonsoned,NN:sonson,NNS:sonsoned
marlee	-17.290150907987837	VB:marlee,VBD:marlee,VBG:marlee,VBN:marlee,VBZ:marlee,JJ:marlee,NN:marlee,NNS:marlee
aclow	-17.291335233585713	VB:aclow,VBD:aclowed,VBG:aclowing,VBN:aclowd,VBZ:aclows,JJ:aclow,NN:aclow,NNS:aclows
alvis	-17.293532487053795	VB:alvis,VBD:alvis,VBG:alvis,VBN:alvis,VBZ:alvis,JJ:alvish,NN:alvish,NNS:alvish
ostert	-17.33599959714581	VB:ostert,VBD:ostert,VBG:ostert,VBN:ostert,VBZ:ostert,JJ:ostert,NN:ostert,NNS:ostert
graphor	-17.339784916625447	VB:graphor,VBD:graphored,VBG:graphoring,VBN:graphored,VBZ:graphors,JJ:graphory,NN:graphor,NNS:graphors
topher	-17.344424265714675	VB:topher,VBD:tophered,VBG:topher,VBN:topher,VBZ:topheres,JJ:topher,NN:topher,NNS:topheres
itant	-17.35303934359446	VB:itant,VBD:itant,VBG:itant,VBN:itant,VBZ:itant,JJ:itanty,NN:itant,NNS:itant
rogut	-17.354917274977414	VB:rogut,VBD:rogutted,VBG:rogutting,VBN:rogutted,VBZ:rogutts,JJ:rogutty,NN:rogutt,NNS:rogutts
cheent	-17.356803008944006	VB:cheent,VBD:cheent,VBG:cheent,VBN:cheent,VBZ:cheent,JJ:cheenty,NN:cheent,NNS:cheent
alligh	-17.367135082811647	VB:alligh,VBD:allighed,VBG:allighing,VBN:allighed,VBZ:allighs,JJ:alligh,NN:alligh,NNS:allighs
arave	-17.367402599983357	VB:arave,VBD:arave,VBG:araveing,VBN:arave,VBZ:arave,JJ:arave,NN:arave,NNS:arave
vourt	-17.376052762479908	VB:vourt,VBD:vourt,VBG:vourt,VBN:vourt,VBZ:vourt,JJ:vourt,NN:vourt,NNS:vourt
opris	-17.38549357481116	VB:opris,VBD:opris,VBG:opris,VBN:opris,VBZ:opris,JJ:oprish,NN:oprish,NNS:oprish
distats	-17.40359718230762	VB:distats,VBD:distatsed,VBG:distatsing,VBN:distatsed,VBZ:distatses,JJ:distatsy,NN:distats,NNS:distatses
ganday	-17.404538012858975	VB:ganday,VBD:gandayed,VBG:gandaying,VBN:gandayed,VBZ:gandays,JJ:ganday,NN:ganday,NNS:gandays
essum	-17.4207145632207	VB:essum,VBD:essumd,VBG:essuming,VBN:essumd,VBZ:essums,JJ:essum,NN:essum,NNS:essums
scolde	-17.42358314611861	VB:scolde,VBD:scolded,VBG:scolde,VBN:scolded,VBZ:scolde,JJ:scolde,NN:scolde,NNS:scolde
gemis	-17.427379441164895	VB:gemis,VBD:gemis,VBG:gemis,VBN:gemis,VBZ:gemis,JJ:gemish,NN:gemish,NNS:gemish
slindo	-17.432050302625008	VB:slindo,VBD:slindoed,VBG:slindoing,VBN:slindoed,VBZ:slindoes,JJ:slindo,NN:slindo,NNS:slindoes
okete	-17.443753953200797	VB:okete,VBD:okete,VBG:oketing,VBN:okete,VBZ:okete,JJ:okety,NN:oket,NNS:okets
sporde	-17.44632439927861	VB:sporde,VBD:sporded,VBG:sporde,VBN:sporded,VBZ:sporde,JJ:sporde,NN:sporde,NNS:sporde
bergad	-17.446980034624882	VB:bergad,VBD:bergad,VBG:bergading,VBN:bergad,VBZ:bergads,JJ:bergad,NN:bergad,NNS:bergads
hayer	-17.46355954481226	VB:hayer,VBD:hayered,VBG:hayer,VBN:hayer,VBZ:hayeres,JJ:hayer,NN:hayer,NNS:hayeres
atett	-17.46437233453431	VB:atett,VBD:atetted,VBG:atetting,VBN:atetted,VBZ:atetts,JJ:atett,NN:atett,NNS:atetts
atete	-17.46437233453431	VB:atete,VBD:atete,VBG:ateting,VBN:atete,VBZ:atete,JJ:atety,NN:atet,NNS:atets
lestan	-17.482401804066576	VB:lestan,VBD:lestan,VBG:lestaning,VBN:lestaned,VBZ:lestans,JJ:lestan,NN:lestan,NNS:lestans
jewsh	-17.491544074746006	VB:jewsh,VBD:jewshed,VBG:jewshing,VBN:jewshed,VBZ:jewshes,JJ:jewsh,NN:jewsh,NNS:jewshes
irder	-17.510181854667696	VB:irder,VBD:irdered,VBG:irder,VBN:irder,VBZ:irderes,JJ:irder,NN:irder,NNS:irderes
ropene	-17.51261976366657	VB:ropene,VBD:ropenes,VBG:ropene,VBN:ropene,VBZ:ropene,JJ:ropene,NN:ropenee,NNS:ropene
cuffic	-17.51738996829398	VB:cuffic,VBD:cufficked,VBG:cufficking,VBN:cufficked,VBZ:cufficks,JJ:cufficed,NN:cufficed,NNS:cufficed
leher	-17.52701253926586	VB:leher,VBD:lehered,VBG:leher,VBN:leher,VBZ:leheres,JJ:leher,NN:leher,NNS:leheres
uston	-17.529838276378687	VB:uston,VBD:ustoned,VBG:ustoning,VBN:ustoned,VBZ:ustoned,JJ:ust,NN:ust,NNS:usts
andity	-17.542036910518487	VB:andity,VBD:andity,VBG:andity,VBN:andity,VBZ:andity,JJ:andity,NN:andity,NNS:andity
huate	-17.547109778203247	VB:huate,VBD:huat,VBG:huat,VBN:huat,VBZ:huat,JJ:huat,NN:huat,NNS:huat
sention	-17.551660559095232	VB:sention,VBD:sentioned,VBG:senting,VBN:sentioned,VBZ:sentioned,JJ:sentic,NN:sention,NNS:sentioned
pupic	-17.55606835538461	VB:pupic,VBD:pupicked,VBG:pupicking,VBN:pupicked,VBZ:pupicks,JJ:pupiced,NN:pupiced,NNS:pupiced
aricar	-17.587142772353715	VB:aricar,VBD:aricated,VBG:aricating,VBN:aricated,VBZ:aricate,JJ:aricacy,NN:arication,NNS:arications
gativer	-17.611726987484506	VB:gativer,VBD:gatived,VBG:gativing,VBN:gatived,VBZ:gatives,JJ:gativing,NN:gative,NNS:gatives
dellint	-17.61538138557168	VB:dellint,VBD:dellint,VBG:dellint,VBN:dellint,VBZ:dellint,JJ:dellinty,NN:dellint,NNS:dellint
firmac	-17.63388968851812	VB:firmac,VBD:firmaced,VBG:firmacing,VBN:firmaced,VBZ:firmaces,JJ:firmacy,NN:firmacy,NNS:firmacies
andenth	-17.646249803252108	VB:andenth,VBD:andenthed,VBG:andenthing,VBN:andenthed,VBZ:andenths,JJ:andenth,NN:andenth,NNS:andenths
ispet	-17.65139560220195	VB:ispet,VBD:ispet,VBG:ispeting,VBN:ispet,VBZ:ispets,JJ:ispet,NN:ispet,NNS:ispets
occip	-17.66011635089291	VB:occip,VBD:occipated,VBG:occipating,VBN:occipated,VBZ:occipates,JJ:occipy,NN:occip,NNS:occips
moice	-17.664479675515352	VB:moice,VBD:moice,VBG:moicing,VBN:moice,VBZ:moice,JJ:moic,NN:moiced,NNS:moice
rilam	-17.673440426994286	VB:rilam,VBD:rilamed,VBG:rilaming,VBN:rilamed,VBZ:rilams,JJ:rilam,NN:rilam,NNS:rilams
essiony	-17.689001128078587	VB:essiony,VBD:essioned,VBG:essioning,VBN:essioned,VBZ:essions,JJ:essiony,NN:essiony,NNS:essiony
gnous	-17.691662666515313	VB:gnous,VBD:gnous,VBG:gnous,VBN:gnous,VBZ:gnous,JJ:gnoust,NN:gnoust,NNS:gnouses
joater	-17.69769109266179	VB:joater,VBD:joated,VBG:joater,VBN:joated,VBZ:joates,JJ:joater,NN:joater,NNS:joateres
ermand	-17.71480909596784	VB:ermand,VBD:ermand,VBG:ermand,VBN:ermand,VBZ:ermand,JJ:ermand,NN:ermand,NNS:ermand
coution	-17.717624316566422	VB:coution,VBD:coutioned,VBG:couting,VBN:coutioned,VBZ:coutioned,JJ:coutic,NN:coution,NNS:coutioned
kling	-17.720220846438952	VB:kling,VBD:klinged,VBG:klinging,VBN:klinged,VBZ:klings,JJ:kling,NN:kling,NNS:klings
siddle	-17.721046786644287	VB:siddle,VBD:siddles,VBG:siddling,VBN:siddle,VBZ:siddle,JJ:siddle,NN:siddle,NNS:siddle
adrone	-17.732986055704995	VB:adrone,VBD:adrones,VBG:adrone,VBN:adrone,VBZ:adrone,JJ:adrone,NN:adronee,NNS:adrone
ician	-17.751159768676665	VB:ician,VBD:ician,VBG:icianing,VBN:icianed,VBZ:icians,JJ:ician,NN:ician,NNS:icians
icial	-17.751159768676665	VB:icial,VBD:iciated,VBG:icial,VBN:iciated,VBZ:iciated,JJ:iciated,NN:iciated,NNS:iciated
ghtht	-17.77824763368298	VB:ghtht,VBD:ghthted,VBG:ghthting,VBN:ghthted,VBZ:ghthts,JJ:ghthty,NN:ghtht,NNS:ghthts
asary	-17.788955362296395	VB:asary,VBD:asary,VBG:asary,VBN:asary,VBZ:asary,JJ:asary,NN:asary,NNS:asary
gliand	-17.79762587169447	VB:gliand,VBD:gliand,VBG:gliand,VBN:gliand,VBZ:gliand,JJ:gliand,NN:gliand,NNS:gliand
ousal	-17.79904967714087	VB:ousal,VBD:ousal,VBG:ousal,VBN:ousal,VBZ:ousaled,JJ:ousal,NN:ousal,NNS:ousal
cobben	-17.800134353631865	VB:cobben,VBD:cobbened,VBG:cobbening,VBN:cobbened,VBZ:cobbens,JJ:cobbeny,NN:cobben,NNS:cobbens
acycle	-17.815829268445444	VB:acycle,VBD:acycles,VBG:acycle,VBN:acycle,VBZ:acycle,JJ:acycle,NN:acycle,NNS:acycle
riesh	-17.821848794401877	VB:riesh,VBD:rieshed,VBG:rieshing,VBN:rieshed,VBZ:rieshes,JJ:riesh,NN:riesh,NNS:rieshes
vough	-17.82503759368209	VB:vough,VBD:voughed,VBG:voughing,VBN:voughed,VBZ:voughs,JJ:vough,NN:vough,NNS:voughs
hessoy	-17.833547324718104	VB:hessoy,VBD:hessoyed,VBG:hessoying,VBN:hessoyed,VBZ:hessoys,JJ:hessoy,NN:hessoy,NNS:hessoyes
astace	-17.911374338039504	VB:astace,VBD:astace,VBG:astacing,VBN:astace,VBZ:astace,JJ:astace,NN:astaced,NNS:astace
fratur	-17.922368382684876	VB:fratur,VBD:fratured,VBG:fraturing,VBN:fratured,VBZ:fratures,JJ:fratur,NN:fratur,NNS:fraturs
elmim	-17.947290019289444	VB:elmim,VBD:elmim,VBG:elmiming,VBN:elmim,VBZ:elmims,JJ:elmim,NN:elmim,NNS:elmims
pharic	-17.952283639919763	VB:pharic,VBD:pharicked,VBG:pharicking,VBN:pharicked,VBZ:pharicks,JJ:phariced,NN:phariced,NNS:phariced
ildel	-17.97291747760582	VB:ildel,VBD:ildel,VBG:ildeling,VBN:ildeled,VBZ:ildeles,JJ:ildely,NN:ildeler,NNS:ildelers
eassid	-17.9892142682132	VB:eassid,VBD:eassided,VBG:eassid,VBN:eassided,VBZ:eassides,JJ:eassid,NN:eassid,NNS:eassides
trocic	-17.993806702222464	VB:trocic,VBD:trocicked,VBG:trocicking,VBN:trocicked,VBZ:trocicks,JJ:trociced,NN:trociced,NNS:trociced
phoott	-17.998295989159264	VB:phoott,VBD:phootted,VBG:phootting,VBN:phootted,VBZ:phootts,JJ:phoott,NN:phoott,NNS:phootts
wivia	-18.004206910357098	VB:wivia,VBD:wiviaed,VBG:wiviaing,VBN:wiviaed,VBZ:wiviaes,JJ:wivian,NN:wivia,NNS:wivias
coadaw	-18.026463945081904	VB:coadaw,VBD:coadawed,VBG:coadawing,VBN:coadawed,VBZ:coadaws,JJ:coadaw,NN:coadaw,NNS:coadaws
tatle	-18.02885155856563	VB:tatle,VBD:tatles,VBG:tatling,VBN:tatle,VBZ:tatle,JJ:tatle,NN:tatle,NNS:tatle
sineth	-18.03222460085584	VB:sineth,VBD:sinethed,VBG:sinething,VBN:sinethed,VBZ:sineths,JJ:sineth,NN:sineth,NNS:sineths
turbad	-18.033434220008388	VB:turbad,VBD:turbad,VBG:turbading,VBN:turbad,VBZ:turbads,JJ:turbad,NN:turbad,NNS:turbads
untran	-18.03699804129612	VB:untran,VBD:untran,VBG:untraning,VBN:untraned,VBZ:untrans,JJ:untran,NN:untran,NNS:untrans
onden	-18.03722569630112	VB:onden,VBD:ondened,VBG:ondening,VBN:ondened,VBZ:ondens,JJ:ondeny,NN:onden,NNS:ondens
tophan	-18.046743717073987	VB:tophan,VBD:tophan,VBG:tophaning,VBN:tophaned,VBZ:tophans,JJ:tophan,NN:tophan,NNS:tophans
ardend	-18.05485190698987	VB:ardend,VBD:ardend,VBG:ardend,VBN:ardend,VBZ:ardend,JJ:ardend,NN:ardend,NNS:ardend
towss	-18.06506579644453	VB:towss,VBD:towssed,VBG:towssing,VBN:towssed,VBZ:towsses,JJ:towssy,NN:towss,NNS:towsses
rapole	-18.07410317945904	VB:rapole,VBD:rapoles,VBG:rapole,VBN:rapole,VBZ:rapole,JJ:rapole,NN:rapole,NNS:rapole
gracton	-18.08957739765428	VB:gracton,VBD:gractoned,VBG:gractoning,VBN:gractoned,VBZ:gractoned,JJ:gractoned,NN:gracton,NNS:gractoned
avigh	-18.099319566001345	VB:avigh,VBD:avighed,VBG:avighing,VBN:avighed,VBZ:avighs,JJ:avigh,NN:avigh,NNS:avighs
tterp	-18.10574917048722	VB:tterp,VBD:tterped,VBG:tterping,VBN:tterped,VBZ:tterps,JJ:tterpy,NN:tterp,NNS:tterps
arboad	-18.13149988934312	VB:arboad,VBD:arboad,VBG:arboading,VBN:arboad,VBZ:arboads,JJ:arboad,NN:arboad,NNS:arboads
electa	-18.135486720911857	VB:electa,VBD:electad,VBG:electaing,VBN:electad,VBZ:electas,JJ:electa,NN:electa,NNS:electas
urele	-18.13887886786878	VB:urele,VBD:ureles,VBG:ureling,VBN:urele,VBZ:urele,JJ:urely,NN:urele,NNS:urele
ighor	-18.15084261164953	VB:ighor,VBD:ighored,VBG:ighoring,VBN:ighored,VBZ:ighors,JJ:ighory,NN:ighor,NNS:ighors
milige	-18.1517603253436	VB:milige,VBD:miligeed,VBG:miligeing,VBN:miligeed,VBZ:miligees,JJ:milige,NN:milige,NNS:miliges
musele	-18.163597257650775	VB:musele,VBD:museles,VBG:museling,VBN:musele,VBZ:musele,JJ:musely,NN:musele,NNS:musele
dentle	-18.172650466789257	VB:dentle,VBD:dentles,VBG:dentling,VBN:dentle,VBZ:dentle,JJ:dentle,NN:dentle,NNS:dentle
erphy	-18.18041448222534	VB:erphy,VBD:erphyed,VBG:erphying,VBN:erphyed,VBZ:erphys,JJ:erphy,NN:erphy,NNS:erphys
deaft	-18.191978474891698	VB:deaft,VBD:deafted,VBG:deafting,VBN:deafted,VBZ:deafts,JJ:deaft,NN:deaft,NNS:deafts
ceshy	-18.20354736042557	VB:ceshy,VBD:ceshyed,VBG:ceshying,VBN:ceshyed,VBZ:ceshys,JJ:ceshy,NN:ceshy,NNS:ceshys
anomer	-18.207773935457265	VB:anomer,VBD:anomered,VBG:anomer,VBN:anomer,VBZ:anomeres,JJ:anomer,NN:anomer,NNS:anomeres
magoon	-18.216193252309054	VB:magoon,VBD:magooned,VBG:magooning,VBN:magooned,VBZ:magooned,JJ:magooned,NN:magoon,NNS:magooned
beffer	-18.231327394397308	VB:beffer,VBD:beffered,VBG:beffer,VBN:beffer,VBZ:befferes,JJ:beffer,NN:beffer,NNS:befferes
plazen	-18.23396667479788	VB:plazen,VBD:plazened,VBG:plazening,VBN:plazened,VBZ:plazens,JJ:plazeny,NN:plazen,NNS:plazens
sperus	-18.237200835832915	VB:sperus,VBD:sperus,VBG:sperus,VBN:sperus,VBZ:sperus,JJ:sperust,NN:sperust,NNS:speruses
aidir	-18.246160044330704	VB:aidir,VBD:aidired,VBG:aidiring,VBN:aidired,VBZ:aidirs,JJ:aidir,NN:aidir,NNS:aidirs
tanson	-18.25265989189283	VB:tanson,VBD:tansoned,VBG:tansoning,VBN:tansoned,VBZ:tansoned,JJ:tansoned,NN:tanson,NNS:tansoned
sprien	-18.2565372391859	VB:sprien,VBD:spriened,VBG:spriening,VBN:spriened,VBZ:spriens,JJ:sprieny,NN:sprien,NNS:spriens
derlad	-18.25736214694601	VB:derlad,VBD:derlad,VBG:derlading,VBN:derlad,VBZ:derlads,JJ:derlad,NN:derlad,NNS:derlads
splogy	-18.262304125262915	VB:splogy,VBD:splogied,VBG:splogying,VBN:splogied,VBZ:splogies,JJ:splogy,NN:splogy,NNS:splogies
ofler	-18.263975996028503	VB:ofler,VBD:oflered,VBG:ofler,VBN:ofler,VBZ:ofleres,JJ:ofler,NN:ofler,NNS:ofleres
oloic	-18.26684464519444	VB:oloic,VBD:oloicked,VBG:oloicking,VBN:oloicked,VBZ:oloicks,JJ:oloiced,NN:oloiced,NNS:oloiced
taxen	-18.269859658069425	VB:taxen,VBD:taxened,VBG:taxening,VBN:taxened,VBZ:taxens,JJ:taxeny,NN:taxen,NNS:taxens
erfer	-18.270877492491945	VB:erfer,VBD:erfered,VBG:erfer,VBN:erfer,VBZ:erferes,JJ:erfer,NN:erfer,NNS:erferes
tuage	-18.271162260654414	VB:tuage,VBD:tuageed,VBG:tuaging,VBN:tuageed,VBZ:tuagees,JJ:tuage,NN:tuage,NNS:tuages
aviner	-18.27295303709712	VB:aviner,VBD:avinered,VBG:aviner,VBN:aviner,VBZ:avineres,JJ:aviner,NN:aviner,NNS:avineres
tutter	-18.280819827587962	VB:tutter,VBD:tutted,VBG:tutter,VBN:tutted,VBZ:tuttes,JJ:tutter,NN:tutter,NNS:tutteres
insible	-18.31427470568506	VB:insible,VBD:insibles,VBG:insibling,VBN:insible,VBZ:insible,JJ:insibly,NN:insible,NNS:insible
intable	-18.31660960321863	VB:intable,VBD:intables,VBG:intabling,VBN:intable,VBZ:intable,JJ:intably,NN:intable,NNS:intable
hooler	-18.356525617171012	VB:hooler,VBD:hoolered,VBG:hooler,VBN:hooler,VBZ:hooleres,JJ:hooler,NN:hooler,NNS:hooleres
grachet	-18.365688344082518	VB:grachet,VBD:grached,VBG:gracheting,VBN:grached,VBZ:grachets,JJ:grachet,NN:grachet,NNS:grachets
chulan	-18.37320705538775	VB:chulan,VBD:chulan,VBG:chulaning,VBN:chulaned,VBZ:chulans,JJ:chulan,NN:chulan,NNS:chulans
onori	-18.374321491628855	VB:onori,VBD:onori,VBG:onori,VBN:onori,VBZ:onoris,JJ:onory,NN:onori,NNS:onoris
tagine	-18.379587082344838	VB:tagine,VBD:tagines,VBG:taging,VBN:tagine,VBZ:tagine,JJ:taginy,NN:taginee,NNS:tagine
inguarm	-18.3852884984588	VB:inguarm,VBD:inguarmed,VBG:inguarming,VBN:inguarmed,VBZ:inguarms,JJ:inguarm,NN:inguarm,NNS:inguarms
ssion	-18.38788789123562	VB:ssion,VBD:ssioned,VBG:ssioning,VBN:ssioned,VBZ:ssioned,JJ:ssioned,NN:ssion,NNS:ssioned
ooker	-18.388622172735918	VB:ooker,VBD:ooked,VBG:ooker,VBN:ooked,VBZ:ookeres,JJ:ooker,NN:ooker,NNS:ookeres
telsy	-18.397284743175184	VB:telsy,VBD:telsyed,VBG:telsying,VBN:telsyed,VBZ:telsyes,JJ:telsy,NN:telsy,NNS:telsys
chicul	-18.40029760809743	VB:chicul,VBD:chiculed,VBG:chiculing,VBN:chiculed,VBZ:chiculs,JJ:chicul,NN:chicul,NNS:chiculs
inflant	-18.403100881657025	VB:inflant,VBD:inflant,VBG:inflant,VBN:inflant,VBZ:inflant,JJ:inflanty,NN:inflant,NNS:inflant
experge	-18.407488081880828	VB:experge,VBD:expergeed,VBG:experging,VBN:expergeed,VBZ:expergs,JJ:expergy,NN:expergy,NNS:expergys
oidal	-18.420028682503055	VB:oidal,VBD:oidal,VBG:oidal,VBN:oidal,VBZ:oidaled,JJ:oidal,NN:oidal,NNS:oidal
imoric	-18.42188981127653	VB:imoric,VBD:imoricked,VBG:imoricking,VBN:imoricked,VBZ:imoricks,JJ:imoriced,NN:imoriced,NNS:imoriced
mogric	-18.472389587016572	VB:mogric,VBD:mogricked,VBG:mogricking,VBN:mogricked,VBZ:mogricks,JJ:mogriced,NN:mogriced,NNS:mogriced
enage	-18.47332744971778	VB:enage,VBD:enageed,VBG:enaging,VBN:enageed,VBZ:enagees,JJ:enage,NN:enage,NNS:enages
covase	-18.49424564184892	VB:covase,VBD:covased,VBG:covasing,VBN:covased,VBZ:covases,JJ:covasy,NN:covaser,NNS:covases
arator	-18.49683913962714	VB:arator,VBD:arated,VBG:arating,VBN:arated,VBZ:arates,JJ:aratory,NN:arator,NNS:arators
racest	-18.531533787400416	VB:racest,VBD:racested,VBG:racesting,VBN:racested,VBZ:racest,JJ:racestic,NN:racest,NNS:racests
crudge	-18.544994068711446	VB:crudge,VBD:crudgeed,VBG:crudgeing,VBN:crudgeed,VBZ:crudgees,JJ:crudge,NN:crudge,NNS:crudges
unctia	-18.578679238991175	VB:unctia,VBD:unctiaed,VBG:unctiaing,VBN:unctiaed,VBZ:unctiaes,JJ:unctian,NN:unctia,NNS:unctias
memate	-18.58009383405362	VB:memate,VBD:memat,VBG:memat,VBN:memat,VBZ:memat,JJ:memat,NN:memat,NNS:memat
implack	-18.587466718566933	VB:implack,VBD:implacked,VBG:implacking,VBN:implacked,VBZ:implacks,JJ:implacky,NN:implack,NNS:implacks
sperite	-18.590362239001657	VB:sperite,VBD:sperite,VBG:speriteing,VBN:sperite,VBZ:sperite,JJ:sperited,NN:sperite,NNS:sperite
nottle	-18.59642475259513	VB:nottle,VBD:nottles,VBG:nottling,VBN:nottle,VBZ:nottle,JJ:nottle,NN:nottle,NNS:nottle
asilly	-18.59767284003177	VB:asilly,VBD:asillyed,VBG:asillying,VBN:asillyed,VBZ:asillys,JJ:asilly,NN:asilly,NNS:asillys
emarac	-18.60805078054968	VB:emarac,VBD:emaraced,VBG:emaracing,VBN:emaraced,VBZ:emaraces,JJ:emaracy,NN:emaracy,NNS:emaracies
aborte	-18.648270745082602	VB:aborte,VBD:aborte,VBG:aborteing,VBN:aborte,VBZ:aborte,JJ:aborted,NN:aborte,NNS:aborte
scerop	-18.6633246936713	VB:scerop,VBD:sceroped,VBG:sceroping,VBN:sceroped,VBZ:sceropes,JJ:sceropal,NN:scerop,NNS:scerops
millity	-18.66712975120753	VB:millity,VBD:millity,VBG:millity,VBN:millity,VBZ:millity,JJ:millity,NN:millity,NNS:millity
ornse	-18.69670752054914	VB:ornse,VBD:ornsed,VBG:ornsing,VBN:ornsed,VBZ:ornses,JJ:ornsy,NN:ornser,NNS:ornses
icist	-18.715535858945945	VB:icist,VBD:icisted,VBG:icisting,VBN:icisted,VBZ:icist,JJ:icistic,NN:icist,NNS:icists
nephy	-18.723084780225875	VB:nephy,VBD:nephyed,VBG:nephying,VBN:nephyed,VBZ:nephys,JJ:nephy,NN:nephy,NNS:nephys
oustra	-18.726741737706924	VB:oustra,VBD:oustraed,VBG:oustraing,VBN:oustraed,VBZ:oustraes,JJ:oustra,NN:oustra,NNS:oustraes
moursh	-18.731821928446667	VB:moursh,VBD:mourshed,VBG:mourshing,VBN:mourshed,VBZ:mourshes,JJ:moursh,NN:moursh,NNS:mourshes
combood	-18.741915602920663	VB:combood,VBD:combooded,VBG:combooding,VBN:combooded,VBZ:comboods,JJ:combood,NN:combood,NNS:comboods
insuck	-18.77639142487414	VB:insuck,VBD:insucked,VBG:insucking,VBN:insucked,VBZ:insucks,JJ:insucky,NN:insuck,NNS:insucks
ghtma	-18.77824763368298	VB:ghtma,VBD:ghtmad,VBG:ghtmating,VBN:ghtmated,VBZ:ghtmates,JJ:ghtmatic,NN:ghtmat,NNS:ghtmates
umble	-18.791692519870516	VB:umble,VBD:umbles,VBG:umbling,VBN:umble,VBZ:umble,JJ:umbly,NN:umble,NNS:umble
